Date,Close
8/12/2021 16:00:00,106.5
8/13/2021 16:00:00,110.55
8/16/2021 16:00:00,107.48
8/17/2021 16:00:00,107.56
8/18/2021 16:00:00,103.44
8/19/2021 16:00:00,103.7
8/20/2021 16:00:00,104.65
8/23/2021 16:00:00,108.77
8/24/2021 16:00:00,107.65
8/25/2021 16:00:00,108.3
8/26/2021 16:00:00,107.27
8/27/2021 16:00:00,111.4
8/30/2021 16:00:00,111.32
8/31/2021 16:00:00,110.72
9/1/2021 16:00:00,109.99
9/2/2021 16:00:00,109.2
9/3/2021 16:00:00,109.92
9/7/2021 16:00:00,109.15
9/8/2021 16:00:00,106.17
9/9/2021 16:00:00,106.15
9/10/2021 16:00:00,105.2
9/13/2021 16:00:00,104.8
9/14/2021 16:00:00,105.73
9/15/2021 16:00:00,105.6
9/16/2021 16:00:00,106.22
9/17/2021 16:00:00,103.88
9/20/2021 16:00:00,101.55
9/21/2021 16:00:00,102.82
9/22/2021 16:00:00,104.38
9/23/2021 16:00:00,106.15
9/24/2021 16:00:00,105.8
9/27/2021 16:00:00,108.16
9/28/2021 16:00:00,101.52
9/29/2021 16:00:00,100.35
9/30/2021 16:00:00,102.9
10/1/2021 16:00:00,102.45
10/4/2021 16:00:00,100.34
10/5/2021 16:00:00,101.81
10/6/2021 16:00:00,103.64
10/7/2021 16:00:00,106.45
10/8/2021 16:00:00,105.06
10/11/2021 16:00:00,104.68
10/12/2021 16:00:00,105.04
10/13/2021 16:00:00,109.16
10/14/2021 16:00:00,111.99
10/15/2021 16:00:00,112.12
10/18/2021 16:00:00,116.43
10/19/2021 16:00:00,116.33
10/20/2021 16:00:00,116.39
10/21/2021 16:00:00,119.33
10/22/2021 16:00:00,119.82
10/25/2021 16:00:00,122.36
10/26/2021 16:00:00,122.93
10/27/2021 16:00:00,122.28
10/28/2021 16:00:00,121.16
10/29/2021 16:00:00,120.23
11/1/2021 16:00:00,125.23
11/2/2021 16:00:00,127.63
11/3/2021 16:00:00,130.53
11/4/2021 16:00:00,137.5
11/5/2021 16:00:00,136.34
11/8/2021 16:00:00,150.16
11/9/2021 16:00:00,148.92
11/10/2021 16:00:00,139.87
11/11/2021 16:00:00,146.01
11/12/2021 16:00:00,147.89
11/15/2021 16:00:00,146.49
11/16/2021 16:00:00,152.45
11/17/2021 16:00:00,151.34
11/18/2021 16:00:00,155.02
11/19/2021 16:00:00,155.41
11/22/2021 16:00:00,152.52
11/23/2021 16:00:00,149.92
11/24/2021 16:00:00,157.8
11/26/2021 13:00:00,154.81
11/29/2021 16:00:00,161.91
11/30/2021 16:00:00,158.37
12/1/2021 16:00:00,149.11
12/2/2021 16:00:00,150.68
12/3/2021 16:00:00,144.01
12/6/2021 16:00:00,139.06
12/7/2021 16:00:00,144.85
12/8/2021 16:00:00,145.24
12/9/2021 16:00:00,138.1
12/10/2021 16:00:00,138.55
12/13/2021 16:00:00,133.8
12/14/2021 16:00:00,135.6
12/15/2021 16:00:00,146.5
12/16/2021 16:00:00,138.64
12/17/2021 16:00:00,137.75
12/20/2021 16:00:00,135.8
12/21/2021 16:00:00,144.25
12/22/2021 16:00:00,143.88
12/23/2021 16:00:00,146.14
12/27/2021 16:00:00,154.36
12/28/2021 16:00:00,153.15
12/29/2021 16:00:00,148.26
12/30/2021 16:00:00,145.15
12/31/2021 16:00:00,143.9
1/3/2022 16:00:00,150.24
1/4/2022 16:00:00,144.42
1/5/2022 16:00:00,136.15
1/6/2022 16:00:00,136.23
1/7/2022 16:00:00,132
1/10/2022 16:00:00,132
1/11/2022 16:00:00,137.31
1/12/2022 16:00:00,137.47
1/13/2022 16:00:00,132.74
1/14/2022 16:00:00,136.88
1/18/2022 16:00:00,131.93
1/19/2022 16:00:00,128.27
1/20/2022 16:00:00,121.89
1/21/2022 16:00:00,118.81
1/24/2022 16:00:00,116.53
1/25/2022 16:00:00,111.13
1/26/2022 16:00:00,110.71
1/27/2022 16:00:00,102.6
1/28/2022 16:00:00,105.24
1/31/2022 16:00:00,114.25
2/1/2022 16:00:00,116.78
2/2/2022 16:00:00,122.76
2/3/2022 16:00:00,120.08
2/4/2022 16:00:00,123.6
2/7/2022 16:00:00,123.67
2/8/2022 16:00:00,128.23
2/9/2022 16:00:00,132.85
2/10/2022 16:00:00,125.77
2/11/2022 16:00:00,113.18
2/14/2022 16:00:00,114.27
2/15/2022 16:00:00,121.47
2/16/2022 16:00:00,117.69
2/17/2022 16:00:00,112.37
2/18/2022 16:00:00,113.83
2/22/2022 16:00:00,115.65
2/23/2022 16:00:00,109.76
2/24/2022 16:00:00,116.61
2/25/2022 16:00:00,121.06
2/28/2022 16:00:00,123.34
3/1/2022 16:00:00,113.83
3/2/2022 16:00:00,118.28
3/3/2022 16:00:00,111.98
3/4/2022 16:00:00,108.41
3/7/2022 16:00:00,102.95
3/8/2022 16:00:00,105.53
3/9/2022 16:00:00,111.05
3/10/2022 16:00:00,106.46
3/11/2022 16:00:00,104.29
3/14/2022 16:00:00,102.25
3/15/2022 16:00:00,109.33
3/16/2022 16:00:00,115.37
